record_type,match_class,score,latex_question_id,old_question_id,source_tex_file,source_question_number,old_batch_id,old_question_number,source_score,topic_score,type_score,text_score,math_score,number_score,option_score,answer_score,solution_score,notes
latex_match,low_confidence_candidate,0.4503,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q031,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,31,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.6036,1.0000,0.1111,0.0000,0.0000,0.5217,source=0.52; topic=0.00; type=1.00; text=0.60; math=1.00; numbers=0.11; options=0.00; answer=0.00; solution=0.52; source-batch-related
latex_match,medium_confidence_candidate,0.5183,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q032,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,32,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.7055,0.4444,0.4000,0.0000,1.0000,0.6186,source=0.52; topic=0.00; type=1.00; text=0.71; math=0.44; numbers=0.40; options=0.00; answer=1.00; solution=0.62; source-batch-related
latex_match,medium_confidence_candidate,0.4850,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q033,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q13,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,33,cat_quant_tough_end_practice_batch,13,0.5200,0.0000,0.0000,0.5946,1.0000,0.1250,0.6008,1.0000,0.4673,source=0.52; topic=0.00; type=0.00; text=0.59; math=1.00; numbers=0.13; options=0.60; answer=1.00; solution=0.47; source-batch-related
latex_match,medium_confidence_candidate,0.4892,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q034,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q07,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,34,cat_quant_verified_practice_batch_01,7,0.5200,0.0000,1.0000,0.5911,0.7143,0.1667,0.0000,1.0000,0.5333,source=0.52; topic=0.00; type=1.00; text=0.59; math=0.71; numbers=0.17; options=0.00; answer=1.00; solution=0.53; source-batch-related
latex_match,medium_confidence_candidate,0.4696,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q035,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,35,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.5343,0.5000,0.0000,0.3000,1.0000,0.5608,source=0.52; topic=0.00; type=1.00; text=0.53; math=0.50; numbers=0.00; options=0.30; answer=1.00; solution=0.56; source-batch-related
latex_match,medium_confidence_candidate,0.4764,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q036,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,36,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.6032,0.5714,0.1250,0.0000,1.0000,0.5083,source=0.52; topic=0.00; type=1.00; text=0.60; math=0.57; numbers=0.13; options=0.00; answer=1.00; solution=0.51; source-batch-related
latex_match,medium_confidence_candidate,0.5660,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q037,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q13,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,37,cat_quant_tough_end_practice_batch,13,0.5200,0.0000,0.0000,0.7364,1.0000,0.6000,0.6135,1.0000,0.6315,source=0.52; topic=0.00; type=0.00; text=0.74; math=1.00; numbers=0.60; options=0.61; answer=1.00; solution=0.63; source-batch-related
latex_match,medium_confidence_candidate,0.4798,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q038,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,38,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.5657,0.8571,0.0000,0.0000,1.0000,0.5052,source=0.52; topic=0.00; type=1.00; text=0.57; math=0.86; numbers=0.00; options=0.00; answer=1.00; solution=0.51; source-batch-related
latex_match,low_confidence_candidate,0.4506,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q039,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,39,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.4921,0.7143,0.0000,0.0000,1.0000,0.5221,source=0.52; topic=0.00; type=1.00; text=0.49; math=0.71; numbers=0.00; options=0.00; answer=1.00; solution=0.52; source-batch-related
latex_match,medium_confidence_candidate,0.4853,LATEX_CAT_QUANT_CAT_QUANT_HIGH_LEVEL_PRACTICE_POOL_4NG28_Q040,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_High_Level_Practice_Pool.tex,40,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.5358,0.6667,0.2000,0.1000,1.0000,0.6113,source=0.52; topic=0.00; type=1.00; text=0.54; math=0.67; numbers=0.20; options=0.10; answer=1.00; solution=0.61; source-batch-related
latex_match,exact_match,0.6354,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q001,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q01,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,1,cat_quant_modern_math_practice_bank,1,1.0000,0.0000,0.0000,0.7303,1.0000,0.3333,0.3500,1.0000,0.7047,source=1.00; topic=0.00; type=0.00; text=0.73; math=1.00; numbers=0.33; options=0.35; answer=1.00; solution=0.70; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.7400,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q002,GEN_CAT_MODERN_MATH_PNC_PROBABILITY_PRACTICE_BANK_Q02,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,2,cat_modern_math_pnc_probability_practice_bank,2,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q003,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q03,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,3,cat_quant_modern_math_practice_bank,3,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q004,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q04,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,4,cat_quant_modern_math_practice_bank,4,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q005,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q05,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,5,cat_quant_modern_math_practice_bank,5,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q006,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q06,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,6,cat_quant_modern_math_practice_bank,6,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5923,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q007,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q07,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,7,cat_quant_modern_math_practice_bank,7,1.0000,0.0556,0.0000,0.7928,0.3750,0.8571,0.0000,0.9200,0.1041,source=1.00; topic=0.06; type=0.00; text=0.79; math=0.38; numbers=0.86; options=0.00; answer=0.92; solution=0.10; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q008,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q08,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,8,cat_quant_modern_math_practice_bank,8,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q009,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q09,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,9,cat_quant_modern_math_practice_bank,9,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q010,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q10,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,10,cat_quant_modern_math_practice_bank,10,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q011,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q11,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,11,cat_quant_modern_math_practice_bank,11,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q012,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q12,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,12,cat_quant_modern_math_practice_bank,12,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q013,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q13,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,13,cat_quant_modern_math_practice_bank,13,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q014,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q14,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,14,cat_quant_modern_math_practice_bank,14,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8285,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q015,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q15,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,15,cat_quant_modern_math_practice_bank,15,1.0000,0.0769,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.08; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q016,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q16,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,16,cat_quant_modern_math_practice_bank,16,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q017,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q17,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,17,cat_quant_modern_math_practice_bank,17,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q018,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q18,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,18,cat_quant_modern_math_practice_bank,18,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5862,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q019,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q19,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,19,cat_quant_modern_math_practice_bank,19,1.0000,0.0000,0.0000,0.7159,0.8333,0.5000,0.5865,0.0000,0.5917,source=1.00; topic=0.00; type=0.00; text=0.72; math=0.83; numbers=0.50; options=0.59; answer=0.00; solution=0.59; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_X3A4S_Q020,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q20,content/cat/practice/latex_sources/CAT_Quant_Modern_Math_Practice_Bank.tex,20,cat_quant_modern_math_practice_bank,20,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4718,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q001,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,1,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.5455,0.6000,0.1250,0.0833,1.0000,0.5283,source=0.52; topic=0.00; type=1.00; text=0.55; math=0.60; numbers=0.13; options=0.08; answer=1.00; solution=0.53; source-batch-related
latex_match,medium_confidence_candidate,0.5788,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q002,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q02,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,2,cat_quant_tough_end_practice_batch,2,0.8600,0.0000,1.0000,0.5809,0.8333,0.2000,0.0000,1.0000,0.5791,source=0.86; topic=0.00; type=1.00; text=0.58; math=0.83; numbers=0.20; options=0.00; answer=1.00; solution=0.58; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4727,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q003,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,3,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.5600,0.6000,0.1429,0.0000,1.0000,0.5918,source=0.52; topic=0.00; type=1.00; text=0.56; math=0.60; numbers=0.14; options=0.00; answer=1.00; solution=0.59; source-batch-related
latex_match,medium_confidence_candidate,0.5477,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q004,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,4,cat_quant_verified_practice_batch_01,4,0.8600,0.0000,1.0000,0.5360,0.8333,0.0000,0.0000,1.0000,0.4815,source=0.86; topic=0.00; type=1.00; text=0.54; math=0.83; numbers=0.00; options=0.00; answer=1.00; solution=0.48; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4862,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q005,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q05,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,5,cat_quant_tough_end_practice_batch,5,0.8600,0.0000,0.0000,0.5979,0.7143,0.0000,0.0000,1.0000,0.5437,source=0.86; topic=0.00; type=0.00; text=0.60; math=0.71; numbers=0.00; options=0.00; answer=1.00; solution=0.54; source-batch-related; question-number-match
latex_match,high_confidence_match,0.5623,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q006,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q13,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,6,cat_quant_verified_practice_batch_01,13,0.5200,0.0000,1.0000,0.6897,1.0000,0.4545,0.0000,1.0000,0.5989,source=0.52; topic=0.00; type=1.00; text=0.69; math=1.00; numbers=0.45; options=0.00; answer=1.00; solution=0.60; source-batch-related
latex_match,medium_confidence_candidate,0.5599,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q007,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,7,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.7632,0.8333,0.3333,0.0000,1.0000,0.6544,source=0.52; topic=0.00; type=1.00; text=0.76; math=0.83; numbers=0.33; options=0.00; answer=1.00; solution=0.65; source-batch-related
latex_match,medium_confidence_candidate,0.5185,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q008,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q08,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,8,cat_quant_verified_practice_batch_01,8,0.8600,0.0000,0.0000,0.5884,0.8333,0.3333,0.0000,1.0000,0.5061,source=0.86; topic=0.00; type=0.00; text=0.59; math=0.83; numbers=0.33; options=0.00; answer=1.00; solution=0.51; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5454,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q009,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q09,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,9,cat_quant_tough_end_practice_batch,9,0.8600,0.0000,1.0000,0.5684,0.7143,0.0000,0.0000,1.0000,0.4598,source=0.86; topic=0.00; type=1.00; text=0.57; math=0.71; numbers=0.00; options=0.00; answer=1.00; solution=0.46; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5666,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q010,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q10,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,10,cat_quant_verified_practice_batch_01,10,0.8600,0.0000,1.0000,0.7904,0.8750,0.0000,0.0000,0.0000,0.7789,source=0.86; topic=0.00; type=1.00; text=0.79; math=0.88; numbers=0.00; options=0.00; answer=0.00; solution=0.78; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5006,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q011,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,11,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.6065,0.8000,0.1250,0.0000,1.0000,0.6334,source=0.52; topic=0.00; type=1.00; text=0.61; math=0.80; numbers=0.13; options=0.00; answer=1.00; solution=0.63; source-batch-related
latex_match,medium_confidence_candidate,0.5575,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q012,GEN_CAT_MODERN_MATH_PRACTICE_BANK_1_Q12,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,12,cat_modern_math_practice_bank_1,12,0.8600,0.0000,1.0000,0.6089,1.0000,0.4286,0.0000,0.0000,0.5789,source=0.86; topic=0.00; type=1.00; text=0.61; math=1.00; numbers=0.43; options=0.00; answer=0.00; solution=0.58; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4692,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q013,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q13,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,13,cat_quant_verified_practice_batch_01,13,0.8600,0.0000,1.0000,0.5140,0.4286,0.2222,0.0000,0.0000,0.5196,source=0.86; topic=0.00; type=1.00; text=0.51; math=0.43; numbers=0.22; options=0.00; answer=0.00; solution=0.52; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5296,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q014,GEN_CAT_HARDENED_QA_SIMULATION_Q14,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,14,cat_hardened_qa_simulation,14,0.8600,0.0000,1.0000,0.4800,0.5000,0.3000,0.0000,1.0000,0.4446,source=0.86; topic=0.00; type=1.00; text=0.48; math=0.50; numbers=0.30; options=0.00; answer=1.00; solution=0.44; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4993,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q015,GEN_CAT_MODERN_MATH_PRACTICE_BANK_1_Q15,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,15,cat_modern_math_practice_bank_1,15,0.8600,0.0000,1.0000,0.6077,0.6250,0.1429,0.0000,0.0000,0.4526,source=0.86; topic=0.00; type=1.00; text=0.61; math=0.63; numbers=0.14; options=0.00; answer=0.00; solution=0.45; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5273,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q016,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q07,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,16,cat_quant_verified_practice_batch_01,7,0.5200,0.0000,1.0000,0.6108,1.0000,0.2500,0.0000,1.0000,0.6243,source=0.52; topic=0.00; type=1.00; text=0.61; math=1.00; numbers=0.25; options=0.00; answer=1.00; solution=0.62; source-batch-related
latex_match,low_confidence_candidate,0.4589,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q017,GEN_CAT_MODERN_MATH_PRACTICE_BANK_1_Q07,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,17,cat_modern_math_practice_bank_1,7,0.5200,0.0000,1.0000,0.5856,0.8571,0.3750,0.0000,0.0000,0.6090,source=0.52; topic=0.00; type=1.00; text=0.59; math=0.86; numbers=0.38; options=0.00; answer=0.00; solution=0.61; source-batch-related
latex_match,medium_confidence_candidate,0.5034,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q018,GEN_CAT_QUANT_MODERN_MATH_PRACTICE_BANK_Q18,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,18,cat_quant_modern_math_practice_bank,18,0.8600,0.0000,1.0000,0.4157,0.8571,0.5000,0.0000,0.0000,0.5781,source=0.86; topic=0.00; type=1.00; text=0.42; math=0.86; numbers=0.50; options=0.00; answer=0.00; solution=0.58; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4981,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q019,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,19,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.5748,0.8571,0.2222,0.0000,1.0000,0.4614,source=0.52; topic=0.00; type=1.00; text=0.57; math=0.86; numbers=0.22; options=0.00; answer=1.00; solution=0.46; source-batch-related
